,age,gender,hourly_earnings,education,yearly_salary
2097,29,male,44.07051468,16,88141.02936
2098,29,male,14.9572649,16,29914.5298
2099,30,female,18.26922989,16,36538.45978
2100,29,male,7.5,9,15000
2101,30,male,8.17307663,12,16346.15326
2102,30,male,18.26922989,6,36538.45978
2103,30,male,17.78846169,13,35576.92338
2104,30,male,6.04395628,8,12087.91256
2105,29,male,13.75,6,27500
2106,30,female,43.26922989,16,86538.45978
2107,29,male,30.28846169,18,60576.92338
2108,30,female,16.82692337,16,33653.84674
2109,30,male,46.15384674,16,92307.69348
2110,29,male,20.19230843,16,40384.61686
2111,30,male,48.07692337,16,96153.84674
2112,30,male,8.653845787,11,17307.69157
2113,29,female,6.25,12,12500
2114,29,male,25,16,50000
2115,30,female,19.71153831,16,39423.07662
2116,30,male,20.67307663,14,41346.15326
2117,30,female,12.5,12,25000
2118,29,male,9.615385056,16,19230.77011
2119,29,male,17.30769157,9,34615.38314
2120,30,female,26.70940208,16,53418.80416
2121,30,male,17.8571434,12,35714.2868
2122,29,male,37.01922989,16,74038.45978
2123,29,male,24.03846169,12,48076.92338
2124,30,female,20.4959507,16,40991.9014
2125,29,female,16.82692337,14,33653.84674
2126,30,female,14.90384579,12,29807.69158
2127,29,female,24.03846169,18,48076.92338
2128,29,male,16.82692337,16,33653.84674
2129,29,male,7.259615421,13,14519.23084
2130,30,male,23.07692337,16,46153.84674
2131,30,male,13.63636398,12,27272.72796
2132,30,female,11.25,12,22500
2133,30,female,25.96153831,16,51923.07662
2134,30,male,16.82692337,14,33653.84674
2135,29,female,11.00961494,13,22019.22988
2136,29,female,22.05555534,18,44111.11068
2137,30,male,9.375,12,18750
2138,29,male,9.615385056,12,19230.77011
2139,29,male,12.01923084,12,24038.46168
2140,29,female,12.5,12,25000
2141,30,female,32.90598297,16,65811.96594
2142,29,female,9.615385056,14,19230.77011
2143,30,male,19.23077011,13,38461.54022
2144,29,male,20.19230843,13,40384.61686
2145,30,male,16.02564049,14,32051.28098
2146,30,female,19.23077011,12,38461.54022
2147,29,male,15.38461494,10,30769.22988
2148,30,female,20.19230843,18,40384.61686
2149,30,male,28.84615326,16,57692.30652
2150,29,female,20.67307663,16,41346.15326
2151,29,male,22.30769157,13,44615.38314
2152,29,female,10.41666698,12,20833.33396
2153,29,female,13.94230747,12,27884.61494
2154,30,male,55.28845978,16,110576.9196
2155,29,male,28.84615326,14,57692.30652
2156,30,male,23.0927887,13,46185.5774
2157,30,male,24.29149818,13,48582.99636
2158,30,female,4.807692528,12,9615.385056
2159,29,female,16.82692337,16,33653.84674
2160,30,female,28.84615326,16,57692.30652
2161,30,male,31.25,16,62500
2162,29,female,10.57692337,12,21153.84674
2163,30,male,13.0624094,16,26124.8188
2164,29,female,27.88461494,13,55769.22988
2165,30,male,24.03846169,12,48076.92338
2166,30,female,12.01923084,16,24038.46168
2167,30,female,16.25,18,32500
2168,29,male,26.92307663,6,53846.15326
2169,30,female,14.28571415,12,28571.4283
2170,29,female,20.2429142,13,40485.8284
2171,29,male,24.03846169,13,48076.92338
2172,30,male,15.38461494,13,30769.22988
2173,30,male,14.90384579,12,29807.69158
2174,29,female,8.17307663,12,16346.15326
2175,30,female,14.17004013,13,28340.08026
2176,29,male,22.55555534,13,45111.11068
2177,29,female,19.23077011,18,38461.54022
2178,29,male,17.05128288,13,34102.56576
2179,29,male,23.14814758,12,46296.29516
2180,30,male,11.94999981,12,23899.99962
2181,30,male,32.05128098,12,64102.56196
2182,30,male,8,12,16000
2183,30,female,16.39999962,14,32799.99924
2184,30,female,13.33333302,14,26666.66604
2185,30,female,33.65384674,18,67307.69348
2186,30,male,16.66666603,16,33333.33206
2187,30,male,9.567307472,13,19134.61494
2188,29,male,8.881118774,14,17762.23755
2189,30,male,14.42307663,12,28846.15326
2190,30,male,28.63247871,16,57264.95742
2191,30,female,16.58653831,16,33173.07662
2192,30,male,33.65384674,16,67307.69348
2193,30,male,24.03846169,12,48076.92338
2194,30,male,10,12,20000
2195,29,male,11.05128193,13,22102.56386
2196,29,male,12.5,16,25000
2197,29,male,4.730769157,12,9461.538314
2198,30,female,19.23077011,16,38461.54022
2199,29,male,17.4418602,12,34883.7204
2200,29,female,11.05769253,12,22115.38506
2201,29,male,13.98601437,12,27972.02874
2202,30,female,11.05769253,12,22115.38506
2203,29,female,8.810375214,12,17620.75043
2204,29,male,13.18681335,12,26373.6267
2205,29,male,11.92307663,16,23846.15326
2206,30,male,14.84711552,13,29694.23104
2207,30,female,20.0524044,13,40104.8088
2208,30,female,27.98077011,13,55961.54022
2209,30,male,15.38461494,13,30769.22988
2210,29,male,16.82692337,12,33653.84674
2211,30,male,12.39316273,13,24786.32546
2212,30,male,19.23077011,12,38461.54022
2213,29,female,9.113461494,12,18226.92299
2214,29,male,12.82051277,16,25641.02554
2215,30,female,13.94230747,12,27884.61494
2216,30,male,17.30769157,13,34615.38314
2217,30,female,31.25,16,62500
2218,30,female,13.35470104,14,26709.40208
2219,30,female,11,8,22000
2220,29,female,15.14423084,13,30288.46168
2221,29,male,12.82051277,16,25641.02554
2222,30,male,17.69230843,12,35384.61686
2223,29,female,12.01923084,12,24038.46168
2224,30,male,35.15384674,14,70307.69348
2225,29,male,14.23076916,12,28461.53832
2226,29,male,11.25,11,22500
2227,30,male,20.19230843,13,40384.61686
2228,30,female,21.15384674,12,42307.69348
2229,30,male,12.82051277,12,25641.02554
2230,29,male,12.98076916,12,25961.53832
2231,30,female,4.807692528,16,9615.385056
2232,30,male,22.22222137,13,44444.44274
2233,30,female,10.57692337,14,21153.84674
2234,29,male,5.144230843,12,10288.46169
2235,30,male,23.07692337,16,46153.84674
2236,29,female,11.60288429,18,23205.76858
2237,29,male,9.890110016,12,19780.22003
2238,29,female,21,13,42000
2239,29,male,25,13,50000
2240,29,female,14.90384579,12,29807.69158
2241,30,female,12.01923084,14,24038.46168
2242,29,male,30.28846169,14,60576.92338
2243,30,male,14.42307663,18,28846.15326
2244,30,male,16.34615326,16,32692.30652
2245,30,male,9.615385056,12,19230.77011
2246,29,female,14.90384579,13,29807.69158
2247,30,male,22.35577011,16,44711.54022
2248,30,female,8.653845787,14,17307.69157
2249,29,male,2.797202826,13,5594.405652
2250,29,male,12.82019234,16,25640.38468
2251,29,male,20.19230843,14,40384.61686
2252,30,female,9.134614944,13,18269.22989
2253,29,male,18.58974266,14,37179.48532
2254,29,female,9.615385056,14,19230.77011
2255,30,female,17.30769157,12,34615.38314
2256,30,male,13.41681576,12,26833.63152
2257,29,female,15.38461494,13,30769.22988
2258,29,female,11.53846169,16,23076.92338
2259,30,male,21.15384674,12,42307.69348
2260,30,male,19.71153831,9,39423.07662
2261,30,male,36.05769348,16,72115.38696
2262,30,female,14.28571415,13,28571.4283
2263,29,female,18.75,14,37500
2264,29,male,21.15384674,13,42307.69348
2265,29,female,6.722689152,12,13445.3783
2266,30,male,17.69230843,13,35384.61686
2267,29,female,16.34615326,13,32692.30652
2268,30,male,21.63461494,13,43269.22988
2269,29,female,21.63461494,16,43269.22988
2270,30,male,21.36752129,16,42735.04258
2271,29,male,34.3406601,14,68681.3202
2272,29,female,21.63461494,18,43269.22988
2273,29,male,10.57692337,16,21153.84674
2274,29,male,18.80341911,18,37606.83822
2275,30,male,27.97202873,13,55944.05746
2276,30,male,18.26922989,12,36538.45978
2277,29,female,19.71153831,16,39423.07662
2278,29,male,8.241758347,12,16483.51669
2279,29,female,15.86538506,18,31730.77012
2280,29,male,13.46153831,12,26923.07662
2281,30,male,6.410256386,14,12820.51277
2282,30,female,9.285714149,12,18571.4283
2283,29,male,14.42307663,12,28846.15326
2284,29,male,40.06410217,16,80128.20434
2285,29,female,19.71153831,18,39423.07662
2286,29,female,21.15384674,16,42307.69348
2287,30,male,21.15384674,16,42307.69348
2288,30,female,9.615385056,12,19230.77011
2289,29,female,17.30769157,12,34615.38314
2290,30,male,10.81730747,12,21634.61494
2291,30,female,5,6,10000
2292,29,female,23.50427437,16,47008.54874
2293,30,female,15.38461494,14,30769.22988
2294,30,male,20.67307663,14,41346.15326
2295,30,female,19.71153831,12,39423.07662
2296,30,male,11.55555534,8,23111.11068
2297,30,male,29.80769157,12,59615.38314
2298,29,male,18.02884674,12,36057.69348
2299,29,female,14.42307663,13,28846.15326
2300,29,male,9.615385056,16,19230.77011
2301,29,male,15.38461494,13,30769.22988
2302,30,female,9.230769157,12,18461.53831
2303,29,male,10.2564106,12,20512.8212
2304,30,male,13.22115421,12,26442.30842
2305,30,male,11.53846169,6,23076.92338
2306,29,male,20.38461494,16,40769.22988
2307,29,male,12.5,10,25000
2308,29,female,11.53846169,14,23076.92338
2309,30,male,23.07692337,16,46153.84674
2310,29,male,12.69230747,13,25384.61494
2311,30,male,16.82692337,12,33653.84674
2312,30,male,12.53846169,12,25076.92338
2313,29,female,8.17307663,13,16346.15326
2314,29,male,20.2429142,13,40485.8284
2315,30,female,12.98076916,13,25961.53832
2316,30,female,3.885003805,14,7770.00761
2317,29,male,19.95192337,12,39903.84674
2318,30,male,14.05325413,13,28106.50826
2319,30,female,15.38461494,13,30769.22988
2320,29,male,9.615385056,14,19230.77011
2321,29,female,11.53846169,13,23076.92338
2322,30,male,17.09401703,12,34188.03406
2323,29,female,13.36538506,16,26730.77012
2324,29,female,7.692307472,14,15384.61494
2325,30,male,28.84615326,16,57692.30652
2326,29,female,11.05769253,16,22115.38506
2327,30,male,12.5854702,13,25170.9404
2328,29,female,9.79020977,13,19580.41954
2329,29,male,9.615385056,9,19230.77011
2330,30,male,51.28205109,18,102564.1022
2331,30,female,6.122448921,13,12244.89784
2332,29,male,7.211538315,12,14423.07663
2333,29,female,6,18,12000
2334,30,female,16.82692337,18,33653.84674
2335,30,male,24.03846169,18,48076.92338
2336,29,female,11.21794891,12,22435.89782
2337,30,female,19.23077011,16,38461.54022
2338,29,male,7.211538315,14,14423.07663
2339,29,male,9.615385056,14,19230.77011
2340,29,male,12.5,13,25000
2341,29,male,8.238866806,16,16477.73361
2342,29,female,6.25,14,12500
2343,29,female,11.53846169,13,23076.92338
2344,30,male,8.133846283,14,16267.69257
2345,30,female,12.01923084,12,24038.46168
2346,29,female,18.92361069,14,37847.22138
2347,29,male,14.90384579,12,29807.69158
2348,30,female,5.673077106,13,11346.15421
2349,29,male,17.78846169,16,35576.92338
2350,30,female,9.600000381,12,19200.00076
2351,30,male,28.84615326,14,57692.30652
2352,29,female,8.489583015,13,16979.16603
2353,29,male,10.2564106,13,20512.8212
2354,30,male,8.653845787,12,17307.69157
2355,29,male,9.616666794,13,19233.33359
2356,29,male,8.17307663,12,16346.15326
2357,29,male,11.53846169,12,23076.92338
2358,29,male,9,12,18000
2359,29,female,10.20408154,11,20408.16308
2360,29,female,15.38461494,16,30769.22988
2361,30,male,6.25,9,12500
2362,29,female,8.547008514,12,17094.01703
2363,29,female,11.53846169,16,23076.92338
2364,30,male,12.69230747,12,25384.61494
2365,29,male,19.23077011,16,38461.54022
2366,29,male,15.45329666,16,30906.59332
2367,29,female,31.73077011,18,63461.54022
2368,29,male,31.25048065,12,62500.9613
2369,30,female,36.53845978,16,73076.91956
2370,29,male,19.71153831,13,39423.07662
2371,30,female,7.083333492,10,14166.66698
2372,30,male,16.82692337,16,33653.84674
2373,29,female,28.84615326,13,57692.30652
2374,30,male,17.30769157,18,34615.38314
2375,29,male,30.76922989,16,61538.45978
2376,30,male,16.53846169,16,33076.92338
2377,30,male,16.82692337,12,33653.84674
2378,29,male,12.01923084,14,24038.46168
2379,30,male,27.40384674,16,54807.69348
2380,30,male,15.38461494,12,30769.22988
2381,29,male,45.45454407,16,90909.08814
2382,29,male,28.61615372,14,57232.30744
2383,29,female,16.82692337,14,33653.84674
2384,29,male,17.94871712,14,35897.43424
2385,30,male,24.03846169,12,48076.92338
2386,30,male,17.67596245,12,35351.9249
2387,30,male,15.38461494,12,30769.22988
2388,29,female,10.91476059,12,21829.52118
2389,30,female,2.403846264,14,4807.692528
2390,29,female,19.27083397,13,38541.66794
2391,29,male,11.05769253,12,22115.38506
2392,29,female,17.09401703,14,34188.03406
2393,30,female,45.67307663,16,91346.15326
2394,29,female,8.17307663,12,16346.15326
2395,29,male,59.13461685,16,118269.2337
2396,30,male,6.730769157,12,13461.53831
2397,30,male,11.05769253,12,22115.38506
2398,29,female,21.15384674,16,42307.69348
2399,30,male,27.77777863,13,55555.55726
2400,30,male,10.68376064,12,21367.52128
2401,30,male,20.67307663,14,41346.15326
2402,29,male,28.84615326,16,57692.30652
2403,30,female,26.25,16,52500
2404,29,female,9.355509758,13,18711.01952
2405,29,female,8.136095047,13,16272.19009
2406,29,male,9.615385056,16,19230.77011
2407,30,female,7.211538315,13,14423.07663
2408,30,male,8.653845787,12,17307.69157
2409,29,male,6.730769157,12,13461.53831
2410,30,male,10.55555534,12,21111.11068
2411,30,male,46.15384674,14,92307.69348
2412,29,male,24.03846169,13,48076.92338
2413,29,female,12.98076916,13,25961.53832
2414,30,male,21.44970322,13,42899.40644
2415,29,male,12.01923084,14,24038.46168
2416,30,female,18.26922989,14,36538.45978
2417,30,male,33.65384674,16,67307.69348
2418,30,male,20.76922989,12,41538.45978
2419,30,male,8.136095047,12,16272.19009
2420,29,female,12.5,16,25000
2421,29,male,25,16,50000
2422,30,female,29.9145298,18,59829.0596
2423,30,female,5.769230843,13,11538.46169
2424,30,female,20.7489872,13,41497.9744
2425,29,male,16.82692337,8,33653.84674
2426,29,male,5.769230843,16,11538.46169
2427,29,male,8.17307663,10,16346.15326
2428,30,male,20.88461494,12,41769.22988
2429,29,male,7.307692528,12,14615.38506
2430,30,female,39.90384674,16,79807.69348
2431,29,female,8.17307663,12,16346.15326
2432,29,female,5.769230843,12,11538.46169
2433,30,male,21.15384674,13,42307.69348
2434,29,male,16.34615326,16,32692.30652
2435,30,male,15.38461494,12,30769.22988
2436,29,male,20.875,13,41750
2437,29,female,12.5,18,25000
2438,30,male,29.80769157,13,59615.38314
2439,29,female,10.57692337,13,21153.84674
2440,30,male,9.615385056,13,19230.77011
2441,30,male,40.86538315,16,81730.7663
2442,29,male,8.653845787,12,17307.69157
2443,29,male,12.01923084,10,24038.46168
2444,29,female,23.07692337,12,46153.84674
2445,30,male,6.153846264,8,12307.69253
2446,29,female,7.632653236,13,15265.30647
2447,29,female,9.134614944,12,18269.22989
2448,29,male,11.90476227,6,23809.52454
2449,29,male,21.63461494,16,43269.22988
2450,29,male,19.71153831,12,39423.07662
2451,29,male,12.5,18,25000
2452,29,female,12.98076916,13,25961.53832
2453,30,female,19.23077011,14,38461.54022
2454,30,male,12.82051277,12,25641.02554
2455,30,female,12.01923084,13,24038.46168
2456,30,male,34.61538315,16,69230.7663
2457,30,male,14.67980766,13,29359.61532
2458,29,male,32.21154022,16,64423.08044
2459,30,male,13.94230747,16,27884.61494
2460,30,male,23.07692337,18,46153.84674
2461,30,female,36.32478714,18,72649.57428
2462,29,female,18.26922989,13,36538.45978
2463,30,male,13.46153831,12,26923.07662
2464,29,male,22.59615326,12,45192.30652
2465,30,male,17.48251724,12,34965.03448
2466,30,female,11.36363602,12,22727.27204
2467,30,female,11.53846169,13,23076.92338
2468,30,male,32.69230652,12,65384.61304
2469,29,male,9.935897827,12,19871.79565
2470,29,male,26.63461494,14,53269.22988
2471,29,female,16.66666603,16,33333.33206
2472,30,male,38.46154022,16,76923.08044
2473,29,male,12.23776245,16,24475.5249
2474,30,female,22.11538506,13,44230.77012
2475,29,male,10,10,20000
2476,30,male,19.23077011,16,38461.54022
2477,30,female,17.06730843,14,34134.61686
2478,29,male,14.42307663,14,28846.15326
2479,30,male,15.22435856,12,30448.71712
2480,29,female,17.30769157,16,34615.38314
2481,30,male,11.25,13,22500
2482,30,male,24.03846169,16,48076.92338
2483,30,male,34.61538315,12,69230.7663
2484,30,male,31.25,18,62500
2485,30,female,19.23077011,16,38461.54022
2486,30,male,33.65384674,18,67307.69348
2487,29,male,8,12,16000
2488,29,male,31.25,12,62500
2489,29,male,8.990385056,13,17980.77011
2490,29,female,36.05769348,18,72115.38696
2491,30,female,5.288461685,16,10576.92337
2492,30,female,22.77327919,13,45546.55838
2493,30,female,13.46153831,12,26923.07662
2494,29,female,18.12130165,12,36242.6033
2495,29,male,19.23077011,13,38461.54022
2496,29,female,20.19230843,18,40384.61686
2497,30,female,17.69230843,16,35384.61686
2498,29,female,13.46153831,13,26923.07662
2499,29,female,12.56105804,13,25122.11608
2500,29,male,16.70778656,12,33415.57312
2501,30,female,10.09615421,13,20192.30842
2502,29,female,15.38461494,16,30769.22988
2503,29,female,18.13186836,13,36263.73672
2504,30,male,7.692307472,13,15384.61494
2505,30,female,15.46822739,16,30936.45478
2506,30,female,9.615385056,16,19230.77011
2507,29,male,17.94871712,12,35897.43424
2508,29,female,15,14,30000
2509,29,male,21.5,13,43000
2510,30,male,16.66666603,16,33333.33206
2511,29,male,15.38461494,12,30769.22988
2512,30,male,16.64201164,12,33284.02328
2513,29,male,2.958579779,12,5917.159558
2514,30,female,8.894230843,13,17788.46169
2515,30,female,32.5,18,65000
2516,29,female,30.76922989,14,61538.45978
2517,30,female,4.487179279,13,8974.358558
2518,30,male,16.34615326,16,32692.30652
2519,29,male,13.75913429,16,27518.26858
2520,29,male,20.94017029,18,41880.34058
2521,30,male,14.42307663,16,28846.15326
2522,29,female,16.82692337,16,33653.84674
2523,30,male,16.23931694,12,32478.63388
2524,30,female,40.86538315,16,81730.7663
2525,30,male,7.211538315,12,14423.07663
2526,30,female,12.01923084,8,24038.46168
2527,30,male,29.80769157,12,59615.38314
2528,30,female,9.763313293,13,19526.62659
2529,30,male,15.38461494,14,30769.22988
2530,30,female,8.935508728,13,17871.01746
2531,29,female,10.57692337,12,21153.84674
2532,30,female,6.770833492,12,13541.66698
2533,30,male,12.39316273,13,24786.32546
2534,29,male,27.88461494,13,55769.22988
2535,29,female,4.273504257,12,8547.008514
2536,30,male,21.5,12,43000
2537,29,female,6.25,12,12500
2538,30,male,24.03846169,12,48076.92338
2539,29,male,7.692307472,16,15384.61494
2540,30,male,9.134614944,13,18269.22989
2541,30,male,14.42307663,14,28846.15326
2542,29,male,17.78846169,13,35576.92338
2543,29,male,22.22222137,14,44444.44274
2544,30,female,14.15094376,12,28301.88752
2545,30,male,15.73426533,16,31468.53066
2546,30,female,36.05769348,16,72115.38696
2547,30,male,12.01923084,12,24038.46168
2548,29,male,24.03846169,13,48076.92338
2549,30,female,25,16,50000
2550,30,male,14.42307663,13,28846.15326
2551,30,male,14.42307663,16,28846.15326
2552,29,male,20.67307663,12,41346.15326
2553,30,female,6.346153736,14,12692.30747
2554,29,female,7.349999905,13,14699.99981
2555,30,male,22.23557663,13,44471.15326
2556,30,male,23.07692337,16,46153.84674
2557,29,male,15.38461494,16,30769.22988
2558,29,female,13.22115421,16,26442.30842
2559,29,female,8.284314156,14,16568.62831
2560,29,male,42.73504257,16,85470.08514
2561,30,male,24.51922989,18,49038.45978
2562,30,female,9.134614944,12,18269.22989
2563,29,male,9.615385056,12,19230.77011
2564,29,male,12.30769253,13,24615.38506
2565,29,female,29.80769157,13,59615.38314
2566,30,male,11.05769253,12,22115.38506
2567,29,male,22.43589783,12,44871.79566
2568,29,female,15.47619057,16,30952.38114
2569,29,male,15.38461494,12,30769.22988
2570,29,male,26.44230843,16,52884.61686
2571,29,male,10.09615421,12,20192.30842
2572,30,male,13.46153831,12,26923.07662
2573,29,male,21.36752129,12,42735.04258
2574,29,male,14.4970417,16,28994.0834
2575,30,female,19.71153831,16,39423.07662
2576,29,male,19.23077011,13,38461.54022
2577,30,male,28.84615326,12,57692.30652
2578,29,male,9.183673859,12,18367.34772
2579,30,male,20.38461494,14,40769.22988
2580,30,male,12.98076916,14,25961.53832
2581,30,male,11.53846169,12,23076.92338
2582,29,female,8.17307663,14,16346.15326
2583,29,male,6.923077106,12,13846.15421
2584,29,male,15.79670334,16,31593.40668
2585,30,female,22.59615326,16,45192.30652
2586,29,male,27.40384674,13,54807.69348
2587,29,female,16.82692337,13,33653.84674
2588,29,male,8.241758347,14,16483.51669
2589,30,female,32.21154022,12,64423.08044
2590,29,female,21.15384674,14,42307.69348
2591,30,female,17.78846169,16,35576.92338
2592,30,female,12.98076916,16,25961.53832
2593,29,female,15.38461494,16,30769.22988
2594,30,female,13.92735004,16,27854.70008
2595,30,male,7.211538315,12,14423.07663
2596,30,male,16.82692337,14,33653.84674
2597,29,female,12.01923084,14,24038.46168
2598,29,female,7.644230843,13,15288.46169
2599,29,female,7.5,14,15000
2600,29,male,28.36538506,12,56730.77012
2601,29,male,19.23077011,12,38461.54022
2602,30,female,8.653845787,12,17307.69157
2603,30,male,16.82692337,16,33653.84674
2604,30,female,14.42307663,12,28846.15326
2605,29,female,17.30769157,16,34615.38314
2606,29,female,13.46153831,12,26923.07662
2607,29,male,23.19230843,16,46384.61686
2608,30,female,17.78846169,12,35576.92338
2609,30,male,12.98076916,13,25961.53832
2610,30,male,12.98076916,16,25961.53832
2611,29,male,10.2564106,12,20512.8212
2612,30,female,13.35470104,13,26709.40208
2613,29,male,25,18,50000
2614,29,female,6.730769157,14,13461.53831
2615,29,male,24.72527504,16,49450.55008
2616,29,female,19.23077011,14,38461.54022
2617,29,male,21.53846169,14,43076.92338
2618,29,female,10.57692337,13,21153.84674
2619,30,male,23.07692337,10,46153.84674
2620,29,male,5.833333492,9,11666.66698
2621,29,male,11.05769253,11,22115.38506
2622,29,male,12.5,12,25000
2623,30,male,16.82692337,12,33653.84674
2624,29,female,16.82692337,12,33653.84674
2625,30,male,21.15384674,12,42307.69348
2626,29,female,12.30769253,16,24615.38506
2627,30,male,12.30769253,14,24615.38506
2628,30,male,11.53846169,12,23076.92338
2629,29,male,25.64102554,13,51282.05108
2630,30,female,8.241758347,14,16483.51669
2631,29,female,13.88888931,12,27777.77862
2632,29,female,12.5,13,25000
2633,30,male,30.76922989,16,61538.45978
2634,29,female,9.615385056,12,19230.77011
2635,29,female,17.10526276,13,34210.52552
2636,29,female,16.82692337,13,33653.84674
2637,30,male,12.30769253,14,24615.38506
2638,29,male,36.53845978,16,73076.91956
2639,30,female,17.30865479,13,34617.30958
2640,29,male,10.57692337,12,21153.84674
2641,30,male,28.84615326,16,57692.30652
2642,30,male,26.47058868,12,52941.17736
2643,30,male,34.61538315,16,69230.7663
2644,29,female,12.98076916,12,25961.53832
2645,30,male,12.01923084,14,24038.46168
2646,30,male,12.01923084,12,24038.46168
2647,30,male,10.81730747,12,21634.61494
2648,30,male,16.82692337,12,33653.84674
2649,29,male,43.26922989,16,86538.45978
2650,30,male,14.57725906,12,29154.51812
2651,30,male,35.57692337,16,71153.84674
2652,30,male,52.88461685,16,105769.2337
2653,30,female,37.98077011,13,75961.54022
2654,30,male,13.75,14,27500
2655,29,male,15.86538506,6,31730.77012
2656,29,male,16.66666603,16,33333.33206
2657,29,male,12.98076916,12,25961.53832
2658,29,male,52.88461685,16,105769.2337
2659,29,female,7.211538315,12,14423.07663
2660,30,male,7.211538315,12,14423.07663
2661,29,male,27.47252655,16,54945.0531
2662,30,female,19.23077011,18,38461.54022
2663,30,female,21.63461494,14,43269.22988
2664,29,male,3.296703339,13,6593.406678
2665,29,male,17.08333397,12,34166.66794
2666,29,male,12.82051277,16,25641.02554
2667,29,female,30.98290634,16,61965.81268
2668,29,male,14.42307663,16,28846.15326
2669,30,male,28.84615326,13,57692.30652
2670,30,female,5.02136755,13,10042.7351
2671,29,male,16.04277992,16,32085.55984
2672,29,female,3.846153736,16,7692.307472
2673,29,male,2.884615421,12,5769.230842
2674,29,female,27.47252655,13,54945.0531
2675,30,male,23.92836571,13,47856.73142
2676,29,male,7.840236664,13,15680.47333
2677,29,male,21.85314751,16,43706.29502
2678,30,male,32.05128098,16,64102.56196
2679,29,male,16.82692337,11,33653.84674
2680,29,male,10.57692337,12,21153.84674
2681,30,male,16.82692337,12,33653.84674
2682,30,male,10,12,20000
2683,30,female,9.615385056,16,19230.77011
2684,29,male,16.82692337,13,33653.84674
2685,30,female,5.769230843,13,11538.46169
2686,30,male,9.452991486,12,18905.98297
2687,29,male,12.01923084,13,24038.46168
2688,30,male,17.54807663,12,35096.15326
2689,30,male,14.9572649,12,29914.5298
2690,29,male,16.82692337,12,33653.84674
2691,30,female,18.26922989,16,36538.45978
2692,29,female,14.32078552,12,28641.57104
2693,30,male,31.25,12,62500
2694,29,male,12.5,11,25000
2695,30,male,17.94871712,13,35897.43424
2696,30,female,24.03846169,14,48076.92338
2697,30,male,21.97802162,14,43956.04324
2698,30,female,12.5,12,25000
2699,29,male,11.53846169,12,23076.92338
2700,29,female,12.01923084,13,24038.46168
2701,29,female,6.25,6,12500
2702,30,female,10,13,20000
2703,29,male,23.55769157,16,47115.38314
2704,29,female,9.230769157,13,18461.53831
2705,30,male,4.807692528,8,9615.385056
2706,29,male,19.32692337,16,38653.84674
2707,29,male,5.274725437,12,10549.45087
2708,30,male,33.65384674,12,67307.69348
2709,29,male,7.846153736,12,15692.30747
2710,30,male,33.65384674,13,67307.69348
2711,30,male,13.98601437,13,27972.02874
2712,30,male,10.09615421,12,20192.30842
2713,30,male,14.42307663,18,28846.15326
2714,29,male,13.46153831,14,26923.07662
2715,29,female,14.90384579,14,29807.69158
2716,29,male,19.23077011,16,38461.54022
2717,29,female,8.547008514,12,17094.01703
2718,30,female,13.42259598,12,26845.19196
2719,30,male,18.80341911,12,37606.83822
2720,29,male,15.38461494,12,30769.22988
2721,29,female,25.48077011,16,50961.54022
2722,30,female,12.01923084,12,24038.46168
2723,30,male,16.34615326,16,32692.30652
2724,30,male,6,12,12000
2725,29,female,11.05769253,12,22115.38506
2726,30,male,17.30769157,13,34615.38314
2727,30,female,14.42307663,16,28846.15326
2728,29,female,19.71153831,16,39423.07662
2729,29,female,9.615385056,9,19230.77011
2730,29,female,25.96153831,16,51923.07662
2731,30,male,4.807692528,16,9615.385056
2732,30,female,8.791209221,16,17582.41844
2733,30,male,2.884615421,9,5769.230842
2734,29,female,28.84615326,16,57692.30652
2735,29,male,36.05769348,16,72115.38696
2736,30,female,7.932692528,12,15865.38506
2737,29,male,13.2867136,16,26573.4272
2738,30,female,12.82051277,16,25641.02554
2739,29,male,30.76922989,16,61538.45978
2740,29,female,7.211538315,12,14423.07663
2741,29,female,11.53846169,16,23076.92338
2742,30,male,14.23076916,14,28461.53832
2743,30,female,15.18218613,13,30364.37226
2744,30,male,27.88461494,16,55769.22988
2745,29,female,24.03846169,16,48076.92338
2746,30,male,14.42307663,12,28846.15326
2747,29,female,13.24786282,14,26495.72564
2748,29,male,19.18192291,12,38363.84582
2749,30,male,7.5,12,15000
2750,29,female,12.01923084,12,24038.46168
2751,29,male,27.77777863,16,55555.55726
2752,29,female,5.528846264,11,11057.69253
2753,30,male,6.410256386,14,12820.51277
2754,30,male,16.82692337,13,33653.84674
2755,30,female,12,12,24000
2756,29,male,10.53113556,14,21062.27112
2757,29,male,12.5,12,25000
2758,29,male,5.769230843,6,11538.46169
2759,29,female,14.42307663,13,28846.15326
2760,30,female,10.68376064,13,21367.52128
2761,30,male,15.14423084,14,30288.46168
2762,30,female,21.97802162,16,43956.04324
2763,29,male,6.730769157,9,13461.53831
2764,29,male,19.23077011,13,38461.54022
2765,29,female,12.33671951,12,24673.43902
2766,29,female,10,13,20000
2767,30,male,13.46153831,13,26923.07662
2768,30,female,25,13,50000
2769,29,male,5.769230843,12,11538.46169
2770,29,female,7.142857075,13,14285.71415
2771,30,female,9.615385056,12,19230.77011
2772,29,male,17.78846169,12,35576.92338
2773,29,male,13.46153831,11,26923.07662
2774,30,male,24.03846169,14,48076.92338
2775,30,male,18.26922989,13,36538.45978
2776,30,female,14.42307663,18,28846.15326
2777,30,female,16.34615326,18,32692.30652
